model,rmse_pers_honest,rmse_model_honest,rmse_pers_naive,rmse_model_naive,skill_honest,skill_naive,excess_honest,excess_naive,n_train_honest,n_test_honest,n_train_naive,n_test_naive,test_start,test_end,test_target_std,bias,rmse_bias,record,record_len,record_days,missing_frac,condition,horizon,replicate,origin,nominal_gap_len,n_gaps_placed,mean_gap_len,achieved_missing_pct,intact_rp,rp_h_over_intact
Ridge,0.7591316576367854,0.9996100942747238,0.8831577963615593,0.8897080868151664,-31.678093545269846,-0.7416897048968085,0.24047843663793844,0.0065502904536071105,537,182,4078,1353,2024-06-27 11:30:00,2024-07-07 23:50:00,3.2677915294097946,30.93640384037304,-0.23392814618433133,BUOY130,6120,42.5,0.1,MANY-SHORT,3,28,3,3,204,3.0,10.0,0.9262,0.82
Ridge,0.7259600566670105,0.8108023492295849,0.8711318512619688,0.875327625850384,-11.686909187827489,-0.48164632969589505,0.08484229256257447,0.004195774588415246,585,258,4336,1095,2024-06-29 14:30:00,2024-07-07 23:50:00,2.9134868588131257,11.205262858131594,-0.08064651797415923,BUOY130,6120,42.5,0.1,MANY-SHORT,3,29,4,3,204,3.0,10.0,0.9262,0.784
XGBoost,0.5320029208493199,0.7514722241143094,0.603665231670652,1.0562470376811992,-41.25340193896232,-74.97231615576413,0.21946930326498948,0.4525818060105472,2447,770,3289,1333,2024-06-21 02:10:00,2024-07-01 17:10:00,2.723660863538557,-33.718914216801814,0.23311250274555773,BUOY130,6120,42.5,0.1,MEDIUM,1,0,0,18,34,18.0,10.0,0.4868,1.093
XGBoost,0.5396588895205374,1.1754241680343631,0.5694722006296643,1.0572777510715714,-117.80872896927063,-85.65923848478319,0.6357652785138257,0.4878055504419071,2384,986,3523,1369,2024-06-23 05:10:00,2024-07-03 20:10:00,3.835769914641608,32.149490484487444,-0.1479597280719186,BUOY130,6120,42.5,0.1,MEDIUM,1,1,1,18,34,18.0,10.0,0.4868,1.109
XGBoost,0.4763534388980518,0.5825726307766217,0.48020208628384203,0.5483178764435438,-22.298399298698612,-14.184817622687152,0.10621919187856987,0.06811579015970176,2674,800,3793,1351,2024-06-25 08:10:00,2024-07-05 23:10:00,3.359281832465972,8.11358167601146,-0.03810340171886811,BUOY130,6120,42.5,0.1,MEDIUM,1,2,2,18,34,18.0,10.0,0.4868,0.979
XGBoost,0.47566373360162534,0.5713255518025566,0.45073468164476765,0.4892737715997646,-20.111228046880967,-8.550282799265553,0.09566181820093128,0.03853908995499694,2595,1037,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.2634288526423076,11.560945247615415,-0.05712272824593434,BUOY130,6120,42.5,0.1,MEDIUM,1,3,3,18,34,18.0,10.0,0.4868,0.977
XGBoost,0.4078113134158085,0.464104846124191,0.4943333447376954,0.5508289246136094,-13.803818299416593,-11.428640304629223,0.0562935327083825,0.056495579875914026,3002,683,4351,1084,2024-06-29 14:10:00,2024-07-07 23:50:00,3.461265110157677,2.3751779947873697,0.00020204716753152718,BUOY130,6120,42.5,0.1,MEDIUM,1,4,4,18,34,18.0,10.0,0.4868,0.838
XGBoost,0.5949315576129136,1.5746193852911967,0.6068564763748917,1.0205962126606263,-164.67235854980603,-68.17752671228685,0.9796878276782831,0.41373973628573457,1981,1116,3181,1405,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0646027001777507,96.49483183751919,-0.5659480913925485,BUOY130,6120,42.5,0.1,MEDIUM,1,5,0,18,34,18.0,10.0,0.4868,1.222
XGBoost,0.5437899842207241,0.9619162634756212,0.5785354318054875,1.0761333288458288,-76.89113286153867,-86.00992604505532,0.4181262792548971,0.4975978970403413,2248,980,3487,1387,2024-06-23 05:10:00,2024-07-03 20:10:00,4.094282284470145,-9.118793183516658,0.0794716177854442,BUOY130,6120,42.5,0.1,MEDIUM,1,6,1,18,34,18.0,10.0,0.4868,1.117
XGBoost,0.4615940165684285,0.5709366153969023,0.5181383895943719,0.6119257771793533,-23.688045101049184,-18.100837434262207,0.1093425988284738,0.0937873875849814,2533,941,3775,1387,2024-06-25 08:10:00,2024-07-05 23:10:00,3.4320886156490826,5.587207666786977,-0.015555211243492406,BUOY130,6120,42.5,0.1,MEDIUM,1,7,2,18,34,18.0,10.0,0.4868,0.948
XGBoost,0.45308287373966194,0.5250835763329446,0.44452678824523706,0.4966274747235276,-15.891287613456262,-11.72048296210837,0.07200070259328262,0.052100686478290525,2711,1050,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.4214617632706203,4.170804651347892,-0.019900016114992092,BUOY130,6120,42.5,0.1,MEDIUM,1,8,3,18,34,18.0,10.0,0.4868,0.931
XGBoost,0.49558980493231664,0.549177237905293,0.47873220102182695,0.5134154755639733,-10.812860240394762,-7.2448175552254135,0.05358743297297641,0.034683274542146314,2958,789,4351,1084,2024-06-29 14:10:00,2024-07-07 23:50:00,3.051372486977904,3.568042685169349,-0.018904158430830098,BUOY130,6120,42.5,0.1,MEDIUM,1,9,4,18,34,18.0,10.0,0.4868,1.018
XGBoost,0.5146544782750782,0.6421180588274299,0.5731233382504448,1.080225042195952,-24.766826275282817,-88.48037937061162,0.12746358055235174,0.5071017039455072,2199,931,3199,1369,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0637419138045017,-63.7135530953288,0.3796381233931555,BUOY130,6120,42.5,0.1,MEDIUM,1,10,0,18,34,18.0,10.0,0.4868,1.057
XGBoost,0.512327182553165,0.6474599871853456,0.5816539833432629,0.9569939492455454,-26.376270718010876,-64.52976798076455,0.13513280463218058,0.37533996590228247,2439,817,3559,1333,2024-06-23 05:10:00,2024-07-03 20:10:00,3.3333676925399,-38.153497262753675,0.2402071612701019,BUOY130,6120,42.5,0.1,MEDIUM,1,11,1,18,34,18.0,10.0,0.4868,1.053
XGBoost,0.3263553195202624,0.37554699617047915,0.5737273704515438,0.6374405339607087,-15.073042695466942,-11.105128810400021,0.04919167665021673,0.0637131635091649,2714,701,3847,1297,2024-06-25 08:10:00,2024-07-05 23:10:00,4.007460316531546,3.9679138850669204,0.014521486858948163,BUOY130,6120,42.5,0.1,MEDIUM,1,12,2,18,34,18.0,10.0,0.4868,0.67
XGBoost,0.4898874660580214,0.5833605466471736,0.46147905398423783,0.5702724169215976,-19.080520949291113,-23.574929782419908,0.09347308058915221,0.10879336293735975,2780,1068,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.227252685741168,-4.494408833128794,0.015320282348207537,BUOY130,6120,42.5,0.1,MEDIUM,1,13,3,18,34,18.0,10.0,0.4868,1.006
XGBoost,0.500656044865551,0.5550525662711717,0.4898705444076967,0.5294577886642406,-10.865048362739449,-8.081164444048984,0.05439652140562068,0.039587244256543974,3164,768,4369,1078,2024-06-29 14:10:00,2024-07-07 23:50:00,3.127547076632538,2.7838839186904654,-0.014809277149076705,BUOY130,6120,42.5,0.1,MEDIUM,1,14,4,18,34,18.0,10.0,0.4868,1.029
XGBoost,0.5411208107818426,0.9428363189957729,0.596426279132362,1.1296225962157158,-74.23767487957238,-89.39852849190505,0.4017155082139303,0.5331963170833538,2312,951,3253,1351,2024-06-21 02:10:00,2024-07-01 17:10:00,2.712036837116735,-15.160853612332673,0.13148080886942348,BUOY130,6120,42.5,0.1,MEDIUM,1,15,0,18,34,18.0,10.0,0.4868,1.112
XGBoost,0.5770194465885505,0.7849656779228192,0.6252992798281573,1.0126703905699574,-36.03799361766518,-61.949713239435724,0.2079462313342687,0.3873711107418002,2677,781,3613,1315,2024-06-23 05:10:00,2024-07-03 20:10:00,3.3657063299984484,-25.911719621770544,0.1794248794075315,BUOY130,6120,42.5,0.1,MEDIUM,1,16,1,18,34,18.0,10.0,0.4868,1.185
XGBoost,0.4439285799878389,0.5152416273415578,0.4913596654552929,0.5412261914362418,-16.064081153700993,-10.148681197660526,0.07131304735371885,0.04986652598094893,2661,1046,3775,1387,2024-06-25 08:10:00,2024-07-05 23:10:00,3.3310538292770016,5.915399956040467,-0.021446521372769922,BUOY130,6120,42.5,0.1,MEDIUM,1,17,2,18,34,18.0,10.0,0.4868,0.912
XGBoost,0.33869034799040604,0.3942396820025081,0.4722716629585963,0.505785908627769,-16.40121554738714,-7.096391398801938,0.05554933401210205,0.03351424566917266,2901,988,4081,1354,2024-06-27 11:10:00,2024-07-07 23:50:00,3.0461974669974126,9.304824148585201,-0.022035088342929388,BUOY130,6120,42.5,0.1,MEDIUM,1,18,3,18,34,18.0,10.0,0.4868,0.696
XGBoost,0.43403727903648165,0.4794767894408581,0.45828453614695375,0.49980849113409653,-10.469034020590918,-9.06073666291627,0.04543951040437644,0.041523954987142786,2906,787,4315,1120,2024-06-29 14:10:00,2024-07-07 23:50:00,3.2356162002102535,1.4082973576746483,-0.0039155554172336515,BUOY130,6120,42.5,0.1,MEDIUM,1,19,4,18,34,18.0,10.0,0.4868,0.892
XGBoost,0.6226831299821542,1.2529344028715572,0.5802061513653503,1.0753807969650213,-101.21540837431482,-85.34460457449794,0.630251272889403,0.49517464559967106,2046,988,3199,1387,2024-06-21 02:10:00,2024-07-01 17:10:00,3.522661406670314,15.870803799816883,-0.1350766272897319,BUOY130,6120,42.5,0.1,MEDIUM,1,20,0,18,34,18.0,10.0,0.4868,1.279
XGBoost,0.4894048152561193,0.9075038114096162,0.5826637622517675,0.860809033237361,-85.43009449849693,-47.736840525429415,0.41809899615349694,0.2781452709855935,2315,970,3487,1387,2024-06-23 05:10:00,2024-07-03 20:10:00,3.5845633842546554,37.69325397306751,-0.13995372516790344,BUOY130,6120,42.5,0.1,MEDIUM,1,21,1,18,34,18.0,10.0,0.4868,1.005
XGBoost,0.4313077284596028,0.5112618093365879,0.5115298434622682,0.572269990832872,-18.537595225232284,-11.874213820935008,0.07995408087698513,0.06074014737060385,2517,973,3775,1382,2024-06-25 08:10:00,2024-07-05 23:10:00,3.2438332511455137,6.663381404297276,-0.019213933506381287,BUOY130,6120,42.5,0.1,MEDIUM,1,22,2,18,34,18.0,10.0,0.4868,0.886
XGBoost,0.3516415751048114,0.38968624641614125,0.4729548579268768,0.5206379954935253,-10.819161898017926,-10.081963800025239,0.038044671311329825,0.04768313756664849,2812,903,4081,1354,2024-06-27 11:10:00,2024-07-07 23:50:00,3.365108189617617,0.7371980979926871,0.009638466255318667,BUOY130,6120,42.5,0.1,MEDIUM,1,23,3,18,34,18.0,10.0,0.4868,0.722
XGBoost,0.44779158799273605,0.5138522933141381,0.44463456283072256,0.4836646986713263,-14.752556120476656,-8.778025619988284,0.06606070532140201,0.03903013584060372,2785,924,4280,1156,2024-06-29 14:10:00,2024-07-07 23:50:00,2.929690155401194,5.974530500488372,-0.027030569480798294,BUOY130,6120,42.5,0.1,MEDIUM,1,24,4,18,34,18.0,10.0,0.4868,0.92
XGBoost,0.47681024420836005,0.8416484616968876,0.573029947730868,1.057338532254467,-76.51643854553969,-84.51715070763836,0.3648382174885275,0.48430858452359904,1953,1002,3181,1405,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0619811407000803,-8.00071216209868,0.11947036703507152,BUOY130,6120,42.5,0.1,MEDIUM,1,25,0,18,34,18.0,10.0,0.4868,0.98
XGBoost,0.6081069925455437,0.8679243625363959,0.570327012675951,1.0284795276586054,-42.72560144445197,-80.3315474806325,0.25981736999085225,0.4581525149826544,2624,883,3559,1369,2024-06-23 05:10:00,2024-07-03 20:10:00,3.294949938984761,-37.60594603618053,0.19833514499180216,BUOY130,6120,42.5,0.1,MEDIUM,1,26,1,18,34,18.0,10.0,0.4868,1.249
XGBoost,0.4838899650269506,0.5505896896933442,0.5079698632195656,0.62020453335774,-13.784068587303455,-22.094749760708112,0.06669972466639362,0.11223467013817434,2639,859,3829,1351,2024-06-25 08:10:00,2024-07-05 23:10:00,2.956838986496914,-8.310681173404657,0.04553494547178072,BUOY130,6120,42.5,0.1,MEDIUM,1,27,2,18,34,18.0,10.0,0.4868,0.994
XGBoost,0.44585135704264595,0.5144833731822541,0.4705406851897255,0.5011035914849215,-15.393474765860926,-6.49527389600173,0.06863201613960818,0.030562906295195924,2962,749,4117,1318,2024-06-27 11:10:00,2024-07-07 23:50:00,3.3853720901546756,8.898200869859195,-0.03806910984441225,BUOY130,6120,42.5,0.1,MEDIUM,1,28,3,18,34,18.0,10.0,0.4868,0.916
XGBoost,0.47136735925677836,0.5478879154510815,0.45474229941277694,0.5342254618380533,-16.233740986002054,-17.478726418878445,0.07652055619430315,0.07948316242527637,2886,982,4297,1138,2024-06-29 14:10:00,2024-07-07 23:50:00,3.266423928807482,-1.2449854328763905,0.0029626062309732193,BUOY130,6120,42.5,0.1,MEDIUM,1,29,4,18,34,18.0,10.0,0.4868,0.968
Ridge,0.5320029208493199,0.5475129536483683,0.603665231670652,0.6072603443651365,-2.9154036925750804,-0.5955474169905495,0.01551003279904839,0.003595112694484537,2447,770,3289,1333,2024-06-21 02:10:00,2024-07-01 17:10:00,2.723660863538557,2.319856275584531,-0.011914920104563853,BUOY130,6120,42.5,0.1,MEDIUM,1,0,0,18,34,18.0,10.0,0.4868,1.093
Ridge,0.5396588895205374,0.5462723336986984,0.5694722006296643,0.5700195737782116,-1.225486007288179,-0.0961193800051996,0.00661344417816101,0.0005473731485472477,2384,986,3523,1369,2024-06-23 05:10:00,2024-07-03 20:10:00,3.835769914641608,1.1293666272829794,-0.006066071029613762,BUOY130,6120,42.5,0.1,MEDIUM,1,1,1,18,34,18.0,10.0,0.4868,1.109
Ridge,0.4763534388980518,0.4698938499753277,0.48020208628384203,0.47688996808911266,1.3560496041903458,0.6897342367587322,-0.006459588922724135,-0.0033121181947293743,2674,800,3793,1351,2024-06-25 08:10:00,2024-07-05 23:10:00,3.359281832465972,-0.6663153674316136,0.003147470727994761,BUOY130,6120,42.5,0.1,MEDIUM,1,2,2,18,34,18.0,10.0,0.4868,0.979
Ridge,0.47566373360162534,0.47668408827417685,0.45073468164476765,0.4508410156220443,-0.21451176544942108,-0.02359125703144116,0.0010203546725515156,0.0001063339772766625,2595,1037,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.2634288526423076,0.19092050841797992,-0.0009140206952748531,BUOY130,6120,42.5,0.1,MEDIUM,1,3,3,18,34,18.0,10.0,0.4868,0.977
Ridge,0.4078113134158085,0.41033848092049824,0.4943333447376954,0.49284333445223627,-0.6196903865962611,0.301418122269248,0.0025271675046897313,-0.0014900102854591424,3002,683,4351,1084,2024-06-29 14:10:00,2024-07-07 23:50:00,3.461265110157677,0.9211085088655091,-0.004017177790148874,BUOY130,6120,42.5,0.1,MEDIUM,1,4,4,18,34,18.0,10.0,0.4868,0.838
Ridge,0.5949315576129136,0.6008500391943734,0.6068564763748917,0.6079249281594928,-0.9948172198507965,-0.17606334054200978,0.0059184815814598,0.001068451784601132,1981,1116,3181,1405,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0646027001777507,0.8187538793087867,-0.004850029796858668,BUOY130,6120,42.5,0.1,MEDIUM,1,5,0,18,34,18.0,10.0,0.4868,1.222
Ridge,0.5437899842207241,0.5517064886639169,0.5785354318054875,0.5769694542195108,-1.4558018118957294,0.27067963341321777,0.007916504443192807,-0.0015659775859766523,2248,980,3487,1387,2024-06-23 05:10:00,2024-07-03 20:10:00,4.094282284470145,1.7264814453089472,-0.009482482029169459,BUOY130,6120,42.5,0.1,MEDIUM,1,6,1,18,34,18.0,10.0,0.4868,1.117
Ridge,0.4615940165684285,0.45914495743157974,0.5181383895943719,0.51285521749075,0.5305656158750782,1.0196449847612699,-0.0024490591368487857,-0.005283172103621836,2533,941,3775,1387,2024-06-25 08:10:00,2024-07-05 23:10:00,3.4320886156490826,0.48907936888619163,-0.0028341129667730502,BUOY130,6120,42.5,0.1,MEDIUM,1,7,2,18,34,18.0,10.0,0.4868,0.948
Ridge,0.45308287373966194,0.4565590381454066,0.44452678824523706,0.4470827119901294,-0.7672248516155555,-0.5749763146967624,0.003476164405744664,0.00255592374489233,2711,1050,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.4214617632706203,0.19224853691879318,-0.0009202406608523339,BUOY130,6120,42.5,0.1,MEDIUM,1,8,3,18,34,18.0,10.0,0.4868,0.931
Ridge,0.49558980493231664,0.4933334273948614,0.47873220102182695,0.4772742599816865,0.4552913548662274,0.304542087837123,-0.002256377537455223,-0.0014579410401404647,2958,789,4351,1084,2024-06-29 14:10:00,2024-07-07 23:50:00,3.051372486977904,-0.1507492670291044,0.0007984364973147584,BUOY130,6120,42.5,0.1,MEDIUM,1,9,4,18,34,18.0,10.0,0.4868,1.018
Ridge,0.5146544782750782,0.5169487464514614,0.5731233382504448,0.5733754738782745,-0.44578805261206167,-0.04399325782113994,0.0022942681763832296,0.0002521356278296638,2199,931,3199,1369,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0637419138045017,0.4017947947909217,-0.0020421325485535657,BUOY130,6120,42.5,0.1,MEDIUM,1,10,0,18,34,18.0,10.0,0.4868,1.057
Ridge,0.512327182553165,0.5082188741774226,0.5816539833432629,0.5788105664321116,0.8018915481448396,0.4888502430272612,-0.004108308375742387,-0.0028434169111513086,2439,817,3559,1333,2024-06-23 05:10:00,2024-07-03 20:10:00,3.3333676925399,-0.31304130511757844,0.001264891464591078,BUOY130,6120,42.5,0.1,MEDIUM,1,11,1,18,34,18.0,10.0,0.4868,1.053
Ridge,0.3263553195202624,0.3259639887301966,0.5737273704515438,0.5724259319350976,0.11990942591071363,0.22683918939092607,-0.0003913307900658136,-0.0013014385164461517,2714,701,3847,1297,2024-06-25 08:10:00,2024-07-05 23:10:00,4.007460316531546,0.10692976348021244,-0.0009101077263803381,BUOY130,6120,42.5,0.1,MEDIUM,1,12,2,18,34,18.0,10.0,0.4868,0.67
Ridge,0.4898874660580214,0.4959641511791021,0.46147905398423783,0.46076843705992815,-1.2404246979368372,0.15398682089132754,0.006076685121080672,-0.0007106169243096816,2780,1068,4045,1390,2024-06-27 11:10:00,2024-07-07 23:50:00,3.227252685741168,1.3944115188281647,-0.006787302045390353,BUOY130,6120,42.5,0.1,MEDIUM,1,13,3,18,34,18.0,10.0,0.4868,1.006
Ridge,0.500656044865551,0.5053907250764044,0.4898705444076967,0.48999064653936325,-0.9456952052031564,-0.024517116417310802,0.004734680210853326,0.00012010213166657735,3164,768,4369,1078,2024-06-29 14:10:00,2024-07-07 23:50:00,3.127547076632538,0.9211780887858456,-0.0046145780791867486,BUOY130,6120,42.5,0.1,MEDIUM,1,14,4,18,34,18.0,10.0,0.4868,1.029
Ridge,0.5411208107818426,0.545469380319002,0.596426279132362,0.5955694824882123,-0.8036226754754461,0.1436550792825786,0.004348569537159452,-0.0008567966441497266,2312,951,3253,1351,2024-06-21 02:10:00,2024-07-01 17:10:00,2.712036837116735,0.9472777547580247,-0.005205366181309179,BUOY130,6120,42.5,0.1,MEDIUM,1,15,0,18,34,18.0,10.0,0.4868,1.112
Ridge,0.5770194465885505,0.5762485150332733,0.6252992798281573,0.625442957131747,0.13360581863143262,-0.022977365914966796,-0.0007709315552771878,0.00014367730358977315,2677,781,3613,1315,2024-06-23 05:10:00,2024-07-03 20:10:00,3.3657063299984484,-0.1565831845463994,0.000914608858866961,BUOY130,6120,42.5,0.1,MEDIUM,1,16,1,18,34,18.0,10.0,0.4868,1.185
Ridge,0.4439285799878389,0.4441262771672012,0.4913596654552929,0.4910058934936153,-0.044533555232617594,0.07199857590057812,0.00019769717936229947,-0.00035377196167762914,2661,1046,3775,1387,2024-06-25 08:10:00,2024-07-05 23:10:00,3.3310538292770016,0.11653213113319572,-0.0005514691410399286,BUOY130,6120,42.5,0.1,MEDIUM,1,17,2,18,34,18.0,10.0,0.4868,0.912
Ridge,0.33869034799040604,0.33847971003745325,0.4722716629585963,0.4683757151617249,0.06219189717173723,0.8249378699676457,-0.00021063795295278576,-0.003895947796871413,2901,988,4081,1354,2024-06-27 11:10:00,2024-07-07 23:50:00,3.0461974669974126,0.7627459727959085,-0.003685309843918627,BUOY130,6120,42.5,0.1,MEDIUM,1,18,3,18,34,18.0,10.0,0.4868,0.696
Ridge,0.43403727903648165,0.4292775723371168,0.45828453614695375,0.4569297465533526,1.0966124177008374,0.2956219306441299,-0.004759706699364874,-0.0013547895936011356,2906,787,4315,1120,2024-06-29 14:10:00,2024-07-07 23:50:00,3.2356162002102535,-0.8009904870567075,0.0034049171057637384,BUOY130,6120,42.5,0.1,MEDIUM,1,19,4,18,34,18.0,10.0,0.4868,0.892
Ridge,0.6226831299821542,0.6277688506700619,0.5802061513653503,0.5846985349537702,-0.8167429697434558,-0.7742736918332271,0.005085720687907691,0.004492383588419968,2046,988,3199,1387,2024-06-21 02:10:00,2024-07-01 17:10:00,3.522661406670314,0.0424692779102287,-0.000593337099487723,BUOY130,6120,42.5,0.1,MEDIUM,1,20,0,18,34,18.0,10.0,0.4868,1.279
Ridge,0.4894048152561193,0.4903432853471816,0.5826637622517675,0.5818027167049242,-0.19175742898467352,0.14777743230773854,0.0009384700910622934,-0.0008610455468432976,2315,970,3487,1387,2024-06-23 05:10:00,2024-07-03 20:10:00,3.5845633842546554,0.33953486129241206,-0.001799515637905591,BUOY130,6120,42.5,0.1,MEDIUM,1,21,1,18,34,18.0,10.0,0.4868,1.005
Ridge,0.4313077284596028,0.42932087340833763,0.5115298434622682,0.5069439208685514,0.4606583467356651,0.8965112499941474,-0.0019868550512651684,-0.004585922593716707,2517,973,3775,1382,2024-06-25 08:10:00,2024-07-05 23:10:00,3.2438332511455137,0.43585290325848236,-0.0025990675424515386,BUOY130,6120,42.5,0.1,MEDIUM,1,22,2,18,34,18.0,10.0,0.4868,0.886
Ridge,0.3516415751048114,0.35189435591081725,0.4729548579268768,0.4687541626889957,-0.07188592700690943,0.8881810108250399,0.00025278080600582564,-0.00420069523788108,2812,903,4081,1354,2024-06-27 11:10:00,2024-07-07 23:50:00,3.365108189617617,0.9600669378319493,-0.004453476043886906,BUOY130,6120,42.5,0.1,MEDIUM,1,23,3,18,34,18.0,10.0,0.4868,0.722
Ridge,0.44779158799273605,0.4510975819019546,0.44463456283072256,0.4416129436991153,-0.7382885248108151,0.6795736058776924,0.003305993909218541,-0.003021619131607256,2785,924,4280,1156,2024-06-29 14:10:00,2024-07-07 23:50:00,2.929690155401194,1.4178621306885075,-0.006327613040825797,BUOY130,6120,42.5,0.1,MEDIUM,1,24,4,18,34,18.0,10.0,0.4868,0.92
Ridge,0.47681024420836005,0.48327251333544347,0.573029947730868,0.571517115990728,-1.3553125599917948,0.2640057026915721,0.00646226912708342,-0.0015128317401400526,1953,1002,3181,1405,2024-06-21 02:10:00,2024-07-01 17:10:00,3.0619811407000803,1.6193182626833669,-0.007975100867223472,BUOY130,6120,42.5,0.1,MEDIUM,1,25,0,18,34,18.0,10.0,0.4868,0.98
Ridge,0.6081069925455437,0.6097536533934881,0.570327012675951,0.5701617773921809,-0.27078472507797713,0.0289720248379699,0.0016466608479444034,-0.00016523528377010432,2624,883,3559,1369,2024-06-23 05:10:00,2024-07-03 20:10:00,3.294949938984761,0.29975674991594703,-0.0018118961317145077,BUOY130,6120,42.5,0.1,MEDIUM,1,26,1,18,34,18.0,10.0,0.4868,1.249
Ridge,0.4838899650269506,0.47902425316110453,0.5079698632195656,0.5039934014022229,1.005540973674679,0.7828145142586673,-0.004865711865846056,-0.00397646181734268,2639,859,3829,1351,2024-06-25 08:10:00,2024-07-05 23:10:00,2.956838986496914,-0.22272645941601166,0.0008892500485033761,BUOY130,6120,42.5,0.1,MEDIUM,1,27,2,18,34,18.0,10.0,0.4868,0.994
Ridge,0.44585135704264595,0.4462761275341047,0.4705406851897255,0.47090910725815077,-0.09527177269939013,-0.07829760104096639,0.0004247704914587813,0.00036842206842524483,2962,749,4117,1318,2024-06-27 11:10:00,2024-07-07 23:50:00,3.3853720901546756,0.016974171658423742,-5.634842303353649e-05,BUOY130,6120,42.5,0.1,MEDIUM,1,28,3,18,34,18.0,10.0,0.4868,0.916
Ridge,0.47136735925677836,0.47943328328802004,0.45474229941277694,0.4611425047197612,-1.7111757682923834,-1.4074356652655995,0.008065924031241678,0.0064002053069842635,2886,982,4297,1138,2024-06-29 14:10:00,2024-07-07 23:50:00,3.266423928807482,0.3037401030267839,-0.0016657187242574145,BUOY130,6120,42.5,0.1,MEDIUM,1,29,4,18,34,18.0,10.0,0.4868,0.968
XGBoost,1.0380792191992543,1.3465803971677939,1.1215822660174604,1.8925337623366207,-29.718461969261732,-68.73784649401354,0.3085011779685396,0.7709514963191604,2423,750,3289,1333,2024-06-21 02:30:00,2024-07-01 17:30:00,2.7331284705666916,-39.01938452475181,0.4624503183506208,BUOY130,6120,42.5,0.1,MEDIUM,3,0,0,18,34,18.0,10.0,0.9262,1.121
XGBoost,0.9691280349614019,1.9427798266026106,1.0414930431587806,1.9005970494239228,-100.46678627762398,-82.48773353872205,0.9736517916412087,0.8591040062651423,2354,972,3523,1369,2024-06-23 05:30:00,2024-07-03 20:30:00,3.8575153360095373,17.979052738901927,-0.11454778537606647,BUOY130,6120,42.5,0.1,MEDIUM,3,1,1,18,34,18.0,10.0,0.9262,1.046
XGBoost,0.9332631357568238,1.1577431421262183,0.8953892396335336,1.0647699772215895,-24.053238338547867,-18.91699498838968,0.22448000636939447,0.16938073758805594,2648,782,3793,1351,2024-06-25 08:30:00,2024-07-05 23:30:00,3.3621004902972436,5.136243350158189,-0.05509926878133853,BUOY130,6120,42.5,0.1,MEDIUM,3,2,2,18,34,18.0,10.0,0.9262,1.008
XGBoost,0.9076983177783028,1.1269703390848338,0.8491033973345528,0.9779012177565223,-24.156927143285323,-15.16868508903424,0.219272021306531,0.12879782042196952,2555,1025,4045,1386,2024-06-27 11:30:00,2024-07-07 23:50:00,3.2779100567191457,8.988242054251083,-0.09047420088456148,BUOY130,6120,42.5,0.1,MEDIUM,3,3,3,18,34,18.0,10.0,0.9262,0.98
XGBoost,0.7748484419201133,0.9140383771274672,0.9159605911990044,1.0547358571017484,-17.96350456128353,-15.150790027012562,0.1391899352073539,0.13877526590274403,2964,667,4351,1080,2024-06-29 14:30:00,2024-07-07 23:50:00,3.4711604302208485,2.8127145342709667,-0.0004146693046098715,BUOY130,6120,42.5,0.1,MEDIUM,3,4,4,18,34,18.0,10.0,0.9262,0.837
XGBoost,1.122488327828898,2.359965950003195,1.129527156132725,1.6336179891749467,-110.24414165337558,-44.62848283950321,1.2374776221742971,0.5040908330422218,1951,1106,3181,1405,2024-06-21 02:30:00,2024-07-01 17:30:00,3.075141877774194,65.61565881387237,-0.7333867891320753,BUOY130,6120,42.5,0.1,MEDIUM,3,5,0,18,34,18.0,10.0,0.9262,1.212
XGBoost,0.9525816102432135,2.015426583366603,1.0535956172011327,2.1582770925258563,-111.5752143117715,-104.84871589152011,1.0628449731233895,1.1046814753247236,2216,968,3487,1387,2024-06-23 05:30:00,2024-07-03 20:30:00,4.1006641886417174,6.726498420251389,0.04183650220133406,BUOY130,6120,42.5,0.1,MEDIUM,3,6,1,18,34,18.0,10.0,0.9262,1.028
XGBoost,0.8917256714590864,1.090585598181067,0.9738123315617122,1.1373760345723642,-22.3005721475525,-16.796224252812998,0.1988599267219806,0.16356370301065204,2501,927,3775,1387,2024-06-25 08:30:00,2024-07-05 23:30:00,3.442076247661339,5.504347894739503,-0.03529622371132857,BUOY130,6120,42.5,0.1,MEDIUM,3,7,2,18,34,18.0,10.0,0.9262,0.963
XGBoost,0.845249742057267,1.0259675044637013,0.8339699010247886,0.9558016714521407,-21.3803984094195,-14.608653175329733,0.18071776240643433,0.12183177042735205,2673,1036,4045,1386,2024-06-27 11:30:00,2024-07-07 23:50:00,3.4276348273702646,6.7717452340897655,-0.058885991979082286,BUOY130,6120,42.5,0.1,MEDIUM,3,8,3,18,34,18.0,10.0,0.9262,0.913
